C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_47_978.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_47_978.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_47_978.jpg, 0, 1, 0, 6.46582
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_48_082.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_48_082.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_48_082.jpg, 0, 1, 0, 7.641234
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_48_184.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_48_184.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_48_184.jpg, 0, 1, 0, 8.805439
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_48_285.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_48_285.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_48_285.jpg, -0.0646758, 1, 0, 9.957848
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_48_386.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_48_386.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_48_386.jpg, -0.3677052, 1, 0, 11.05658
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_48_487.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_48_487.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_48_487.jpg, -0.08772299, 1, 0, 11.96117
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_48_588.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_48_588.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_48_588.jpg, 0, 1, 0, 13.32338
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_48_689.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_48_689.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_48_689.jpg, 0, 1, 0, 14.44269
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_48_792.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_48_792.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_48_792.jpg, -0.1465539, 1, 0, 15.79344
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_48_893.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_48_893.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_48_893.jpg, -0.4487151, 1, 0, 16.66047
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_48_996.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_48_996.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_48_996.jpg, -0.5561832, 1, 0, 17.74727
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_49_097.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_49_097.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_49_097.jpg, -0.254133, 1, 0, 18.68317
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_49_200.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_49_200.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_49_200.jpg, 0, 1, 0, 19.86951
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_49_304.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_49_304.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_49_304.jpg, 0, 1, 0, 20.82601
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_49_405.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_49_405.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_49_405.jpg, 0, 1, 0, 21.92049
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_49_507.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_49_507.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_49_507.jpg, -0.0099918, 1, 0, 22.94228
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_49_607.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_49_607.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_49_607.jpg, -0.3032835, 1, 0, 23.92733
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_49_709.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_49_709.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_49_709.jpg, -0.4731149, 1, 0, 24.77673
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_49_814.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_49_814.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_49_814.jpg, -0.1152119, 1, 0, 25.98927
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_49_916.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_49_916.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_49_916.jpg, 0, 1, 0, 26.97832
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_50_018.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_50_018.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_50_018.jpg, 0, 1, 0, 27.97438
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_50_120.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_50_120.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_50_120.jpg, 0, 1, 0, 28.95761
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_50_222.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_50_222.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_50_222.jpg, -0.2753493, 1, 0, 29.90741
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_50_323.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_50_323.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_50_323.jpg, -0.5786199, 1, 0, 30.14103
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_50_424.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_50_424.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_50_424.jpg, -0.8810311, 1, 0, 30.11649
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_50_525.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_50_525.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_50_525.jpg, -0.8508598, 1, 0, 30.12069
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_50_626.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_50_626.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_50_626.jpg, -0.5585809, 1, 0, 30.2138
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_50_727.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_50_727.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_50_727.jpg, 0.0321573, 1, 0, 30.19482
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_50_827.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_50_827.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_50_827.jpg, 0.3297087, 1, 0, 30.15604
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_50_927.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_50_927.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_50_927.jpg, 0.6271569, 1, 0, 30.12601
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_51_029.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_51_029.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_51_029.jpg, 0.63877, 1, 0, 30.15035
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_51_132.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_51_132.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_51_132.jpg, 0.2797137, 1, 0, 30.2098
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_51_233.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_51_233.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_51_233.jpg, 0, 1, 0, 30.20487
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_51_335.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_51_335.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_51_335.jpg, -0.2433771, 1, 0, 30.16432
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_51_438.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_51_438.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_51_438.jpg, -0.3840651, 1, 0, 30.17799
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_51_541.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_51_541.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_51_541.jpg, -0.0936816, 1, 0, 30.21886
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_51_643.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_51_643.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_51_643.jpg, 0, 1, 0, 30.20935
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_51_746.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_51_746.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_51_746.jpg, 0, 1, 0, 30.21492
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_51_847.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_51_847.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_51_847.jpg, -0.0387396, 1, 0, 30.20865
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_51_948.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_51_948.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_51_948.jpg, -0.334224, 1, 0, 30.19357
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_52_050.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_52_050.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_52_050.jpg, -0.6431785, 1, 0, 30.14458
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_52_153.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_52_153.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_52_153.jpg, -0.7214479, 1, 0, 30.14581
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_52_254.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_52_254.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_52_254.jpg, -0.4194949, 1, 0, 30.21949
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_52_357.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_52_357.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_52_357.jpg, -0.1204437, 1, 0, 30.19512
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_52_459.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_52_459.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_52_459.jpg, -0.4189389, 1, 0, 30.18336
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_52_559.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_52_559.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_52_559.jpg, -0.3615534, 1, 0, 30.19943
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_52_659.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_52_659.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_52_659.jpg, -0.05604007, 1, 0, 30.21137
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_52_759.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_52_759.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_52_759.jpg, 0, 1, 0, 30.20601
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_52_862.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_52_862.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_52_862.jpg, 0, 1, 0, 30.19179
C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\center_2023_06_22_22_19_52_964.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\left_2023_06_22_22_19_52_964.jpg, C:\Users\JC\Documents\Maestria MNA\Nav_auto\beta_simulator_windows\data\IMG\right_2023_06_22_22_19_52_964.jpg, 0, 1, 0, 30.18534
